_MAIN_CATEGORY_;_CATEGORY_;_NAME_;_MODEL_;_SKU_;_PRICE_;_QUANTITY_;_LENGTH_;_WIDTH_;_HEIGHT_;_WEIGHT_;_META_TITLE_;_META_H1_;_META_KEYWORDS_;_META_DESCRIPTION_;_DESCRIPTION_;_IMAGE_;_SEO_KEYWORD_;_IMAGES_;_QUANTITY_SHELVES_;_MAXIMUM_WEIGHT_;_MAXIMUM_WEIGHT_ALL_;_MATERIAL_SHELVES_
Стеллажи;"Стеллажи|ХАРДИ ПРО";"Стеллаж металлический ЦИНК 5 полок из металла";"ХАРДИ ПРО-1246";1246;1374;1000;30;50;150;15;"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя Smart Zone.";"Стеллаж металлический ЦИНК 5 полок из металла";"Стеллаж металлический ЦИНК 5 полок из металла";"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя! Smart Zone это ➦ Склад в Киеве, ✈ быстрая доставка по Украине ☎(050) 300 22 77, (067) 620 88 33, (093) 170 56 88. У нас всегда $ лучшие цены, ☑ гарантия качества!";"<p><strong>ХАРДИ-ПРО-1246</strong>&nbsp; Стеллаж металлический ЦИНК&nbsp;5 полок из металла</p><p><strong>+ Набор для сборки и монтажа</strong></p><p><strong>+ Крепеж для стягивания стеллажей между собой </strong>(при заказе нескольких штук)</p><p>&nbsp;</p><p><strong>РАЗМЕР СТЕЛЛАЖА:</strong></p><ul> <li>Высота: 150 см</li> <li>Ширина: 50 см</li> <li>Глубина: 30&nbsp;см</li></ul>
			<p>&nbsp;</p><p><strong>ТОЛЩИНА МЕТАЛЛА:</strong></p><ul> <li>0.9 мм</li></ul><p>&nbsp;</p><p><strong>НАГРУЗКА:</strong></p><ul> <li>до 120&nbsp;кг на одну полку, до 1000 кг на стеллаж</li></ul><p>&nbsp;</p><p><strong>ОСОБЕННОСТИ:</strong></p><ul> <li>Сборная конструкция&nbsp;на зацепах&nbsp; - 15-30 мин на сборку</li> <li>Стальной каркас с с оцинкованным покрытием - защита от коррозии и аккуратный внешний вид</li> <li>Полки из металла&nbsp;&nbsp;регулируются по высоте. Шаг регулировеки  25мм </li></ul><p>&nbsp;</p><p><strong>ВЫГОДЫ И ПРЕИМУЩЕСТВА:</strong></p><ul> <li><strong>Высочайшее качество</strong>&nbsp;исполнения всех элементов и&nbsp;демократичная&nbsp;цена</li> <li><strong>Удобство транспортировки</strong>: стеллаж помещается в багажник любого легкового авто.</li> <li><strong>Защита пола</strong>: пластиковые накладки на стойках берегут покрытие пола от повреждений.</li> <li><strong>Модульность и универсальность:&nbsp;</strong>оптимальный&nbsp;размер и модульность конструкции позволяют&nbsp;гибко и оперативно реализовать задачи по организации хранения, от домашне-бытовых: дом, балкон, гараж, дача, подвал, кладовка, чердак и пр.,&nbsp;до бизнесовых: рядные системы хранения товаров, создание архивного пространства и пр.</li> <li><strong>Наложенный платеж</strong>&nbsp;- можно оплатить при получении.</li> <li><strong>Гарантия</strong>&nbsp;на продукцию 24 мес</li></ul><p>&nbsp;</p><p><strong>КОМПЛЕКТАЦИЯ СТЕЛЛАЖА ХАРДИ-ПРО-1246</strong></p><ul> <li>Стойка &ndash; 4&nbsp;шт</li> <li>Пластиковая накладка на стойку для защиты пола &ndash; 4 шт</li> <li>Балка фронтальная &ndash; 10 шт</li> <li>Балка боковая &ndash; 10 шт</li><li>Полки металлические &ndash; 5 шт</li> <li>Подробная инструкция по сборке и монтажу &ndash; 1 шт</li></ul><p><br /><strong>УПАКОВКА:</strong></p><ul> <li>Стеллаж ХАРДИ-ПРО-1246&nbsp; поставляется в прочной картонной коробке, весом 15 кг.</li></ul><p>&nbsp;</p><p>&nbsp;</p><p><strong>В ПОДАРОК:</strong></p><ul> <li><strong>НАБОР ДЛЯ СБОРКИ И МОНТАЖА</strong></li> <li><strong>КРЕПЕЖ ДЛЯ СТЯГИВАНИЯ СТЕЛЛАЖЕЙ МЕЖДУ СОБОЙ</strong></li></ul><p>&nbsp;</p><p><strong>Всегда рады помочь, и благодарим за выбор!</strong></p>";hardipro-1246/1246_1_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;stellazh-metallicheskij-cink-polki-iz-metalla-hardypro-1246;hardipro-1246/1246_2_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1246/3_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1246/5_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1246/6_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;5;120;1000;металл
Стеллажи;"Стеллажи|ХАРДИ ПРО";"Стеллаж металлический ЦИНК 5 полок из металла";"ХАРДИ ПРО-1249";1249;1491;1000;40;50;150;18;"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя Smart Zone.";"Стеллаж металлический ЦИНК 5 полок из металла";"Стеллаж металлический ЦИНК 5 полок из металла";"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя! Smart Zone это ➦ Склад в Киеве, ✈ быстрая доставка по Украине ☎(050) 300 22 77, (067) 620 88 33, (093) 170 56 88. У нас всегда $ лучшие цены, ☑ гарантия качества!";"<p><strong>ХАРДИ-ПРО-1249</strong>&nbsp; Стеллаж металлический ЦИНК&nbsp;5 полок из металла</p><p><strong>+ Набор для сборки и монтажа</strong></p><p><strong>+ Крепеж для стягивания стеллажей между собой </strong>(при заказе нескольких штук)</p><p>&nbsp;</p><p><strong>РАЗМЕР СТЕЛЛАЖА:</strong></p><ul> <li>Высота: 150 см</li> <li>Ширина: 50 см</li> <li>Глубина: 40&nbsp;см</li></ul>
			<p>&nbsp;</p><p><strong>ТОЛЩИНА МЕТАЛЛА:</strong></p><ul> <li>0.9 мм</li></ul><p>&nbsp;</p><p><strong>НАГРУЗКА:</strong></p><ul> <li>до 120&nbsp;кг на одну полку, до 1000 кг на стеллаж</li></ul><p>&nbsp;</p><p><strong>ОСОБЕННОСТИ:</strong></p><ul> <li>Сборная конструкция&nbsp;на зацепах&nbsp; - 15-30 мин на сборку</li> <li>Стальной каркас с с оцинкованным покрытием - защита от коррозии и аккуратный внешний вид</li> <li>Полки из металла&nbsp;&nbsp;регулируются по высоте. Шаг регулировеки  25мм </li></ul><p>&nbsp;</p><p><strong>ВЫГОДЫ И ПРЕИМУЩЕСТВА:</strong></p><ul> <li><strong>Высочайшее качество</strong>&nbsp;исполнения всех элементов и&nbsp;демократичная&nbsp;цена</li> <li><strong>Удобство транспортировки</strong>: стеллаж помещается в багажник любого легкового авто.</li> <li><strong>Защита пола</strong>: пластиковые накладки на стойках берегут покрытие пола от повреждений.</li> <li><strong>Модульность и универсальность:&nbsp;</strong>оптимальный&nbsp;размер и модульность конструкции позволяют&nbsp;гибко и оперативно реализовать задачи по организации хранения, от домашне-бытовых: дом, балкон, гараж, дача, подвал, кладовка, чердак и пр.,&nbsp;до бизнесовых: рядные системы хранения товаров, создание архивного пространства и пр.</li> <li><strong>Наложенный платеж</strong>&nbsp;- можно оплатить при получении.</li> <li><strong>Гарантия</strong>&nbsp;на продукцию 24 мес</li></ul><p>&nbsp;</p><p><strong>КОМПЛЕКТАЦИЯ СТЕЛЛАЖА ХАРДИ-ПРО-1249</strong></p><ul> <li>Стойка &ndash; 4&nbsp;шт</li> <li>Пластиковая накладка на стойку для защиты пола &ndash; 4 шт</li> <li>Балка фронтальная &ndash; 10 шт</li> <li>Балка боковая &ndash; 10 шт</li><li>Полки металлические &ndash; 5 шт</li> <li>Подробная инструкция по сборке и монтажу &ndash; 1 шт</li></ul><p><br /><strong>УПАКОВКА:</strong></p><ul> <li>Стеллаж ХАРДИ-ПРО-1249&nbsp; поставляется в прочной картонной коробке, весом 18 кг.</li></ul><p>&nbsp;</p><p>&nbsp;</p><p><strong>В ПОДАРОК:</strong></p><ul> <li><strong>НАБОР ДЛЯ СБОРКИ И МОНТАЖА</strong></li> <li><strong>КРЕПЕЖ ДЛЯ СТЯГИВАНИЯ СТЕЛЛАЖЕЙ МЕЖДУ СОБОЙ</strong></li></ul><p>&nbsp;</p><p><strong>Всегда рады помочь, и благодарим за выбор!</strong></p>";hardipro-1249/1249_1_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;stellazh-metallicheskij-cink-polki-iz-metalla-hardypro-1249;hardipro-1249/1249_2_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1249/3_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1249/5_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1249/6_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;5;120;1000;металл
Стеллажи;"Стеллажи|ХАРДИ ПРО";"Стеллаж металлический ЦИНК 5 полок из металла";"ХАРДИ ПРО-1252";1252;1550;1000;45;50;150;19;"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя Smart Zone.";"Стеллаж металлический ЦИНК 5 полок из металла";"Стеллаж металлический ЦИНК 5 полок из металла";"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя! Smart Zone это ➦ Склад в Киеве, ✈ быстрая доставка по Украине ☎(050) 300 22 77, (067) 620 88 33, (093) 170 56 88. У нас всегда $ лучшие цены, ☑ гарантия качества!";"<p><strong>ХАРДИ-ПРО-1252</strong>&nbsp; Стеллаж металлический ЦИНК&nbsp;5 полок из металла</p><p><strong>+ Набор для сборки и монтажа</strong></p><p><strong>+ Крепеж для стягивания стеллажей между собой </strong>(при заказе нескольких штук)</p><p>&nbsp;</p><p><strong>РАЗМЕР СТЕЛЛАЖА:</strong></p><ul> <li>Высота: 150 см</li> <li>Ширина: 50 см</li> <li>Глубина: 45&nbsp;см</li></ul>
			<p>&nbsp;</p><p><strong>ТОЛЩИНА МЕТАЛЛА:</strong></p><ul> <li>0.9 мм</li></ul><p>&nbsp;</p><p><strong>НАГРУЗКА:</strong></p><ul> <li>до 120&nbsp;кг на одну полку, до 1000 кг на стеллаж</li></ul><p>&nbsp;</p><p><strong>ОСОБЕННОСТИ:</strong></p><ul> <li>Сборная конструкция&nbsp;на зацепах&nbsp; - 15-30 мин на сборку</li> <li>Стальной каркас с с оцинкованным покрытием - защита от коррозии и аккуратный внешний вид</li> <li>Полки из металла&nbsp;&nbsp;регулируются по высоте. Шаг регулировеки  25мм </li></ul><p>&nbsp;</p><p><strong>ВЫГОДЫ И ПРЕИМУЩЕСТВА:</strong></p><ul> <li><strong>Высочайшее качество</strong>&nbsp;исполнения всех элементов и&nbsp;демократичная&nbsp;цена</li> <li><strong>Удобство транспортировки</strong>: стеллаж помещается в багажник любого легкового авто.</li> <li><strong>Защита пола</strong>: пластиковые накладки на стойках берегут покрытие пола от повреждений.</li> <li><strong>Модульность и универсальность:&nbsp;</strong>оптимальный&nbsp;размер и модульность конструкции позволяют&nbsp;гибко и оперативно реализовать задачи по организации хранения, от домашне-бытовых: дом, балкон, гараж, дача, подвал, кладовка, чердак и пр.,&nbsp;до бизнесовых: рядные системы хранения товаров, создание архивного пространства и пр.</li> <li><strong>Наложенный платеж</strong>&nbsp;- можно оплатить при получении.</li> <li><strong>Гарантия</strong>&nbsp;на продукцию 24 мес</li></ul><p>&nbsp;</p><p><strong>КОМПЛЕКТАЦИЯ СТЕЛЛАЖА ХАРДИ-ПРО-1252</strong></p><ul> <li>Стойка &ndash; 4&nbsp;шт</li> <li>Пластиковая накладка на стойку для защиты пола &ndash; 4 шт</li> <li>Балка фронтальная &ndash; 10 шт</li> <li>Балка боковая &ndash; 10 шт</li><li>Полки металлические &ndash; 5 шт</li> <li>Подробная инструкция по сборке и монтажу &ndash; 1 шт</li></ul><p><br /><strong>УПАКОВКА:</strong></p><ul> <li>Стеллаж ХАРДИ-ПРО-1252&nbsp; поставляется в прочной картонной коробке, весом 19 кг.</li></ul><p>&nbsp;</p><p>&nbsp;</p><p><strong>В ПОДАРОК:</strong></p><ul> <li><strong>НАБОР ДЛЯ СБОРКИ И МОНТАЖА</strong></li> <li><strong>КРЕПЕЖ ДЛЯ СТЯГИВАНИЯ СТЕЛЛАЖЕЙ МЕЖДУ СОБОЙ</strong></li></ul><p>&nbsp;</p><p><strong>Всегда рады помочь, и благодарим за выбор!</strong></p>";hardipro-1252/1252_1_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;stellazh-metallicheskij-cink-polki-iz-metalla-hardypro-1252;hardipro-1252/1252_2_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1252/3_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1252/5_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1252/6_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;5;120;1000;металл
Стеллажи;"Стеллажи|ХАРДИ ПРО";"Стеллаж металлический ЦИНК 5 полок из металла";"ХАРДИ ПРО-1255";1255;1608;1000;50;50;150;21;"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя Smart Zone.";"Стеллаж металлический ЦИНК 5 полок из металла";"Стеллаж металлический ЦИНК 5 полок из металла";"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя! Smart Zone это ➦ Склад в Киеве, ✈ быстрая доставка по Украине ☎(050) 300 22 77, (067) 620 88 33, (093) 170 56 88. У нас всегда $ лучшие цены, ☑ гарантия качества!";"<p><strong>ХАРДИ-ПРО-1255</strong>&nbsp; Стеллаж металлический ЦИНК&nbsp;5 полок из металла</p><p><strong>+ Набор для сборки и монтажа</strong></p><p><strong>+ Крепеж для стягивания стеллажей между собой </strong>(при заказе нескольких штук)</p><p>&nbsp;</p><p><strong>РАЗМЕР СТЕЛЛАЖА:</strong></p><ul> <li>Высота: 150 см</li> <li>Ширина: 50 см</li> <li>Глубина: 50&nbsp;см</li></ul>
			<p>&nbsp;</p><p><strong>ТОЛЩИНА МЕТАЛЛА:</strong></p><ul> <li>0.9 мм</li></ul><p>&nbsp;</p><p><strong>НАГРУЗКА:</strong></p><ul> <li>до 120&nbsp;кг на одну полку, до 1000 кг на стеллаж</li></ul><p>&nbsp;</p><p><strong>ОСОБЕННОСТИ:</strong></p><ul> <li>Сборная конструкция&nbsp;на зацепах&nbsp; - 15-30 мин на сборку</li> <li>Стальной каркас с с оцинкованным покрытием - защита от коррозии и аккуратный внешний вид</li> <li>Полки из металла&nbsp;&nbsp;регулируются по высоте. Шаг регулировеки  25мм </li></ul><p>&nbsp;</p><p><strong>ВЫГОДЫ И ПРЕИМУЩЕСТВА:</strong></p><ul> <li><strong>Высочайшее качество</strong>&nbsp;исполнения всех элементов и&nbsp;демократичная&nbsp;цена</li> <li><strong>Удобство транспортировки</strong>: стеллаж помещается в багажник любого легкового авто.</li> <li><strong>Защита пола</strong>: пластиковые накладки на стойках берегут покрытие пола от повреждений.</li> <li><strong>Модульность и универсальность:&nbsp;</strong>оптимальный&nbsp;размер и модульность конструкции позволяют&nbsp;гибко и оперативно реализовать задачи по организации хранения, от домашне-бытовых: дом, балкон, гараж, дача, подвал, кладовка, чердак и пр.,&nbsp;до бизнесовых: рядные системы хранения товаров, создание архивного пространства и пр.</li> <li><strong>Наложенный платеж</strong>&nbsp;- можно оплатить при получении.</li> <li><strong>Гарантия</strong>&nbsp;на продукцию 24 мес</li></ul><p>&nbsp;</p><p><strong>КОМПЛЕКТАЦИЯ СТЕЛЛАЖА ХАРДИ-ПРО-1255</strong></p><ul> <li>Стойка &ndash; 4&nbsp;шт</li> <li>Пластиковая накладка на стойку для защиты пола &ndash; 4 шт</li> <li>Балка фронтальная &ndash; 10 шт</li> <li>Балка боковая &ndash; 10 шт</li><li>Полки металлические &ndash; 5 шт</li> <li>Подробная инструкция по сборке и монтажу &ndash; 1 шт</li></ul><p><br /><strong>УПАКОВКА:</strong></p><ul> <li>Стеллаж ХАРДИ-ПРО-1255&nbsp; поставляется в прочной картонной коробке, весом 21 кг.</li></ul><p>&nbsp;</p><p>&nbsp;</p><p><strong>В ПОДАРОК:</strong></p><ul> <li><strong>НАБОР ДЛЯ СБОРКИ И МОНТАЖА</strong></li> <li><strong>КРЕПЕЖ ДЛЯ СТЯГИВАНИЯ СТЕЛЛАЖЕЙ МЕЖДУ СОБОЙ</strong></li></ul><p>&nbsp;</p><p><strong>Всегда рады помочь, и благодарим за выбор!</strong></p>";hardipro-1255/1255_1_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;stellazh-metallicheskij-cink-polki-iz-metalla-hardypro-1255;hardipro-1255/1255_2_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1255/3_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1255/5_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1255/6_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;5;120;1000;металл
Стеллажи;"Стеллажи|ХАРДИ ПРО";"Стеллаж металлический ЦИНК 5 полок из металла";"ХАРДИ ПРО-1258";1258;1457;1000;30;60;150;17;"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя Smart Zone.";"Стеллаж металлический ЦИНК 5 полок из металла";"Стеллаж металлический ЦИНК 5 полок из металла";"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя! Smart Zone это ➦ Склад в Киеве, ✈ быстрая доставка по Украине ☎(050) 300 22 77, (067) 620 88 33, (093) 170 56 88. У нас всегда $ лучшие цены, ☑ гарантия качества!";"<p><strong>ХАРДИ-ПРО-1258</strong>&nbsp; Стеллаж металлический ЦИНК&nbsp;5 полок из металла</p><p><strong>+ Набор для сборки и монтажа</strong></p><p><strong>+ Крепеж для стягивания стеллажей между собой </strong>(при заказе нескольких штук)</p><p>&nbsp;</p><p><strong>РАЗМЕР СТЕЛЛАЖА:</strong></p><ul> <li>Высота: 150 см</li> <li>Ширина: 60 см</li> <li>Глубина: 30&nbsp;см</li></ul>
			<p>&nbsp;</p><p><strong>ТОЛЩИНА МЕТАЛЛА:</strong></p><ul> <li>0.9 мм</li></ul><p>&nbsp;</p><p><strong>НАГРУЗКА:</strong></p><ul> <li>до 120&nbsp;кг на одну полку, до 1000 кг на стеллаж</li></ul><p>&nbsp;</p><p><strong>ОСОБЕННОСТИ:</strong></p><ul> <li>Сборная конструкция&nbsp;на зацепах&nbsp; - 15-30 мин на сборку</li> <li>Стальной каркас с с оцинкованным покрытием - защита от коррозии и аккуратный внешний вид</li> <li>Полки из металла&nbsp;&nbsp;регулируются по высоте. Шаг регулировеки  25мм </li></ul><p>&nbsp;</p><p><strong>ВЫГОДЫ И ПРЕИМУЩЕСТВА:</strong></p><ul> <li><strong>Высочайшее качество</strong>&nbsp;исполнения всех элементов и&nbsp;демократичная&nbsp;цена</li> <li><strong>Удобство транспортировки</strong>: стеллаж помещается в багажник любого легкового авто.</li> <li><strong>Защита пола</strong>: пластиковые накладки на стойках берегут покрытие пола от повреждений.</li> <li><strong>Модульность и универсальность:&nbsp;</strong>оптимальный&nbsp;размер и модульность конструкции позволяют&nbsp;гибко и оперативно реализовать задачи по организации хранения, от домашне-бытовых: дом, балкон, гараж, дача, подвал, кладовка, чердак и пр.,&nbsp;до бизнесовых: рядные системы хранения товаров, создание архивного пространства и пр.</li> <li><strong>Наложенный платеж</strong>&nbsp;- можно оплатить при получении.</li> <li><strong>Гарантия</strong>&nbsp;на продукцию 24 мес</li></ul><p>&nbsp;</p><p><strong>КОМПЛЕКТАЦИЯ СТЕЛЛАЖА ХАРДИ-ПРО-1258</strong></p><ul> <li>Стойка &ndash; 4&nbsp;шт</li> <li>Пластиковая накладка на стойку для защиты пола &ndash; 4 шт</li> <li>Балка фронтальная &ndash; 10 шт</li> <li>Балка боковая &ndash; 10 шт</li><li>Полки металлические &ndash; 5 шт</li> <li>Подробная инструкция по сборке и монтажу &ndash; 1 шт</li></ul><p><br /><strong>УПАКОВКА:</strong></p><ul> <li>Стеллаж ХАРДИ-ПРО-1258&nbsp; поставляется в прочной картонной коробке, весом 17 кг.</li></ul><p>&nbsp;</p><p>&nbsp;</p><p><strong>В ПОДАРОК:</strong></p><ul> <li><strong>НАБОР ДЛЯ СБОРКИ И МОНТАЖА</strong></li> <li><strong>КРЕПЕЖ ДЛЯ СТЯГИВАНИЯ СТЕЛЛАЖЕЙ МЕЖДУ СОБОЙ</strong></li></ul><p>&nbsp;</p><p><strong>Всегда рады помочь, и благодарим за выбор!</strong></p>";hardipro-1258/1258_1_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;stellazh-metallicheskij-cink-polki-iz-metalla-hardypro-1258;hardipro-1258/1258_2_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1258/3_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1258/5_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1258/6_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;5;120;1000;металл
Стеллажи;"Стеллажи|ХАРДИ ПРО";"Стеллаж металлический ЦИНК 5 полок из металла";"ХАРДИ ПРО-1261";1261;1591;1000;40;60;150;20;"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя Smart Zone.";"Стеллаж металлический ЦИНК 5 полок из металла";"Стеллаж металлический ЦИНК 5 полок из металла";"Купить Стеллаж металлический ЦИНК 5 полок из металла от производителя! Smart Zone это ➦ Склад в Киеве, ✈ быстрая доставка по Украине ☎(050) 300 22 77, (067) 620 88 33, (093) 170 56 88. У нас всегда $ лучшие цены, ☑ гарантия качества!";"<p><strong>ХАРДИ-ПРО-1261</strong>&nbsp; Стеллаж металлический ЦИНК&nbsp;5 полок из металла</p><p><strong>+ Набор для сборки и монтажа</strong></p><p><strong>+ Крепеж для стягивания стеллажей между собой </strong>(при заказе нескольких штук)</p><p>&nbsp;</p><p><strong>РАЗМЕР СТЕЛЛАЖА:</strong></p><ul> <li>Высота: 150 см</li> <li>Ширина: 60 см</li> <li>Глубина: 40&nbsp;см</li></ul>
			<p>&nbsp;</p><p><strong>ТОЛЩИНА МЕТАЛЛА:</strong></p><ul> <li>0.9 мм</li></ul><p>&nbsp;</p><p><strong>НАГРУЗКА:</strong></p><ul> <li>до 120&nbsp;кг на одну полку, до 1000 кг на стеллаж</li></ul><p>&nbsp;</p><p><strong>ОСОБЕННОСТИ:</strong></p><ul> <li>Сборная конструкция&nbsp;на зацепах&nbsp; - 15-30 мин на сборку</li> <li>Стальной каркас с с оцинкованным покрытием - защита от коррозии и аккуратный внешний вид</li> <li>Полки из металла&nbsp;&nbsp;регулируются по высоте. Шаг регулировеки  25мм </li></ul><p>&nbsp;</p><p><strong>ВЫГОДЫ И ПРЕИМУЩЕСТВА:</strong></p><ul> <li><strong>Высочайшее качество</strong>&nbsp;исполнения всех элементов и&nbsp;демократичная&nbsp;цена</li> <li><strong>Удобство транспортировки</strong>: стеллаж помещается в багажник любого легкового авто.</li> <li><strong>Защита пола</strong>: пластиковые накладки на стойках берегут покрытие пола от повреждений.</li> <li><strong>Модульность и универсальность:&nbsp;</strong>оптимальный&nbsp;размер и модульность конструкции позволяют&nbsp;гибко и оперативно реализовать задачи по организации хранения, от домашне-бытовых: дом, балкон, гараж, дача, подвал, кладовка, чердак и пр.,&nbsp;до бизнесовых: рядные системы хранения товаров, создание архивного пространства и пр.</li> <li><strong>Наложенный платеж</strong>&nbsp;- можно оплатить при получении.</li> <li><strong>Гарантия</strong>&nbsp;на продукцию 24 мес</li></ul><p>&nbsp;</p><p><strong>КОМПЛЕКТАЦИЯ СТЕЛЛАЖА ХАРДИ-ПРО-1261</strong></p><ul> <li>Стойка &ndash; 4&nbsp;шт</li> <li>Пластиковая накладка на стойку для защиты пола &ndash; 4 шт</li> <li>Балка фронтальная &ndash; 10 шт</li> <li>Балка боковая &ndash; 10 шт</li><li>Полки металлические &ndash; 5 шт</li> <li>Подробная инструкция по сборке и монтажу &ndash; 1 шт</li></ul><p><br /><strong>УПАКОВКА:</strong></p><ul> <li>Стеллаж ХАРДИ-ПРО-1261&nbsp; поставляется в прочной картонной коробке, весом 20 кг.</li></ul><p>&nbsp;</p><p>&nbsp;</p><p><strong>В ПОДАРОК:</strong></p><ul> <li><strong>НАБОР ДЛЯ СБОРКИ И МОНТАЖА</strong></li> <li><strong>КРЕПЕЖ ДЛЯ СТЯГИВАНИЯ СТЕЛЛАЖЕЙ МЕЖДУ СОБОЙ</strong></li></ul><p>&nbsp;</p><p><strong>Всегда рады помочь, и благодарим за выбор!</strong></p>";hardipro-1261/1261_1_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;stellazh-metallicheskij-cink-polki-iz-metalla-hardypro-1261;hardipro-1261/1261_2_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1261/3_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1261/5_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg,hardipro-1261/6_met_cink_hardipro_stellag_metallicheskiy_modulniy_polochniy.jpg;5;120;1000;металл
